Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ
2024-08-01 11:37:26.266,-0.0120,1.1818,0.0541,12.4946,13.3683,359.3164
2024-08-01 11:37:26.282,0.1566,1.1819,0.1456,12.4262,268.6939,359.2977
2024-08-01 11:37:26.289,0.1566,1.1819,0.1456,12.4299,268.6670,359.2998
2024-08-01 11:37:26.297,0.1566,1.1819,0.1456,12.4264,268.6748,359.3035
2024-08-01 11:37:26.317,0.1566,1.1819,0.1456,12.3990,268.6812,359.2911
2024-08-01 11:37:26.335,0.1566,1.1819,0.1457,12.3771,268.6959,359.3006
2024-08-01 11:37:26.397,0.1566,1.1819,0.1457,12.3867,268.7003,359.3181
2024-08-01 11:37:26.410,0.1564,1.1820,0.1459,12.3768,268.7182,359.2765
2024-08-01 11:37:26.413,0.1564,1.1820,0.1459,12.3872,268.7069,359.2476
2024-08-01 11:37:26.420,0.1564,1.1820,0.1459,12.3986,268.7063,359.2471
2024-08-01 11:37:26.436,0.1564,1.1819,0.1460,12.4262,268.6944,359.2512
2024-08-01 11:37:26.453,0.1564,1.1819,0.1460,12.4373,268.6767,359.2350
2024-08-01 11:37:26.470,0.1564,1.1819,0.1460,12.4328,268.6786,359.2388
2024-08-01 11:37:26.487,0.1564,1.1819,0.1461,12.4158,268.6778,359.2307
2024-08-01 11:37:26.506,0.1564,1.1819,0.1461,12.4019,268.6763,359.2281
2024-08-01 11:37:26.530,0.1563,1.1818,0.1461,12.4059,268.6772,359.2206
2024-08-01 11:37:26.536,0.1563,1.1818,0.1462,12.4167,268.6772,359.2209
2024-08-01 11:37:26.551,0.1563,1.1818,0.1462,12.4243,268.6750,359.2304
2024-08-01 11:37:26.565,0.1563,1.1818,0.1463,12.4304,268.6742,359.2285
2024-08-01 11:37:26.581,0.1563,1.1818,0.1463,12.4342,268.6742,359.2142
2024-08-01 11:37:26.596,0.1563,1.1818,0.1463,12.4333,268.6710,359.1887
2024-08-01 11:37:26.611,0.1562,1.1818,0.1464,12.4385,268.6720,359.1793
2024-08-01 11:37:26.626,0.1562,1.1817,0.1464,12.4485,268.6726,359.1828
2024-08-01 11:37:26.641,0.1562,1.1817,0.1465,12.4485,268.6753,359.1703
2024-08-01 11:37:26.656,0.1562,1.1817,0.1465,12.4516,268.6848,359.1559
2024-08-01 11:37:26.670,0.1561,1.1817,0.1466,12.4548,268.6931,359.1433
2024-08-01 11:37:26.684,0.1561,1.1817,0.1466,12.4651,268.7082,359.1377
2024-08-01 11:37:26.698,0.1561,1.1817,0.1467,12.4708,268.7159,359.1365
2024-08-01 11:37:26.713,0.1561,1.1817,0.1468,12.4793,268.7277,359.1418
2024-08-01 11:37:26.727,0.1560,1.1817,0.1468,12.4889,268.7340,359.1373
2024-08-01 11:37:26.740,0.1560,1.1816,0.1468,12.5133,268.7483,359.1292
2024-08-01 11:37:26.755,0.1560,1.1816,0.1469,12.5122,268.7401,359.1236
2024-08-01 11:37:26.769,0.1559,1.1816,0.1469,12.5209,268.7383,359.1112
2024-08-01 11:37:26.783,0.1559,1.1816,0.1469,12.5223,268.7320,359.1061
2024-08-01 11:37:26.797,0.1559,1.1816,0.1469,12.5211,268.7291,359.1003
2024-08-01 11:37:26.811,0.1558,1.1816,0.1469,12.5195,268.7256,359.0934
2024-08-01 11:37:26.825,0.1558,1.1816,0.1469,12.5170,268.7220,359.0921
2024-08-01 11:37:26.839,0.1558,1.1816,0.1469,12.5153,268.7238,359.0913
2024-08-01 11:37:26.852,0.1557,1.1817,0.1469,12.5160,268.7227,359.0876
2024-08-01 11:37:26.862,0.1557,1.1817,0.1469,12.5166,268.7311,359.0984
2024-08-01 11:37:26.877,0.1557,1.1817,0.1469,12.5247,268.7301,359.1046
2024-08-01 11:37:26.890,0.1556,1.1816,0.1469,12.5299,268.7297,359.1193
2024-08-01 11:37:26.904,0.1556,1.1816,0.1469,12.5411,268.7266,359.1294
2024-08-01 11:37:26.918,0.1556,1.1816,0.1469,12.5496,268.7227,359.1380
2024-08-01 11:37:26.932,0.1556,1.1816,0.1468,12.5581,268.7119,359.1436
2024-08-01 11:37:26.946,0.1556,1.1815,0.1468,12.5625,268.7033,359.1457
2024-08-01 11:37:26.960,0.1556,1.1815,0.1468,12.5725,268.6913,359.1504
2024-08-01 11:37:26.974,0.1556,1.1815,0.1467,12.5808,268.6886,359.1487
2024-08-01 11:37:26.987,0.1555,1.1815,0.1467,12.5935,268.6768,359.1385
2024-08-01 11:37:27.001,0.1555,1.1815,0.1467,12.5965,268.6688,359.1402
2024-08-01 11:37:27.015,0.1555,1.1814,0.1467,12.6045,268.6703,359.1339
2024-08-01 11:37:27.029,0.1555,1.1814,0.1467,12.6095,268.6749,359.1470
2024-08-01 11:37:27.042,0.1555,1.1814,0.1467,12.6133,268.6826,359.1490
2024-08-01 11:37:27.056,0.1555,1.1814,0.1467,12.6153,268.6953,359.1550
2024-08-01 11:37:27.070,0.1555,1.1814,0.1467,12.6225,268.7035,359.1659
2024-08-01 11:37:27.084,0.1554,1.1814,0.1467,12.6246,268.7096,359.1779
2024-08-01 11:37:27.098,0.1554,1.1814,0.1467,12.6257,268.7043,359.1816
2024-08-01 11:37:27.112,0.1554,1.1814,0.1467,12.6349,268.7068,359.1904
2024-08-01 11:37:27.125,0.1554,1.1814,0.1467,12.6402,268.7105,359.1939
2024-08-01 11:37:27.139,0.1553,1.1814,0.1467,12.6332,268.7086,359.1610
2024-08-01 11:37:27.153,0.1553,1.1814,0.1467,12.6311,268.7031,359.1386
2024-08-01 11:37:27.167,0.1553,1.1814,0.1467,12.6412,268.7007,359.1313
2024-08-01 11:37:27.181,0.1553,1.1814,0.1468,12.6713,268.7030,359.1289
2024-08-01 11:37:27.195,0.1553,1.1813,0.1468,12.7006,268.7097,359.1262
2024-08-01 11:37:27.209,0.1553,1.1813,0.1468,12.7159,268.7086,359.1270
2024-08-01 11:37:27.222,0.1553,1.1813,0.1468,12.7127,268.7163,359.1219
2024-08-01 11:37:27.237,0.1553,1.1813,0.1468,12.7032,268.7254,359.1247
2024-08-01 11:37:27.251,0.1553,1.1813,0.1469,12.6906,268.7348,359.1360
2024-08-01 11:37:27.264,0.1553,1.1813,0.1469,12.6873,268.7406,359.1374
2024-08-01 11:37:27.279,0.1553,1.1813,0.1469,12.6887,268.7422,359.1488
2024-08-01 11:37:27.293,0.1553,1.1813,0.1469,12.6901,268.7410,359.1527
2024-08-01 11:37:27.306,0.1554,1.1813,0.1469,12.6787,268.7302,359.1518
2024-08-01 11:37:27.320,0.1554,1.1813,0.1469,12.6783,268.7204,359.1469
2024-08-01 11:37:27.334,0.1554,1.1813,0.1469,12.6761,268.7159,359.1473
2024-08-01 11:37:27.348,0.1554,1.1814,0.1469,12.6796,268.7089,359.1452
2024-08-01 11:37:27.362,0.1554,1.1814,0.1469,12.6759,268.7015,359.1425
2024-08-01 11:37:27.376,0.1554,1.1814,0.1469,12.6829,268.7056,359.1563
2024-08-01 11:37:27.390,0.1554,1.1814,0.1469,12.6817,268.7012,359.1636
2024-08-01 11:37:27.404,0.1554,1.1814,0.1469,12.6679,268.7057,359.1515
2024-08-01 11:37:27.418,0.1554,1.1814,0.1469,12.6534,268.7151,359.1386
2024-08-01 11:37:27.432,0.1554,1.1814,0.1469,12.6466,268.7318,359.1398
2024-08-01 11:37:27.445,0.1554,1.1814,0.1470,12.6470,268.7410,359.1452
2024-08-01 11:37:27.460,0.1554,1.1814,0.1470,12.6610,268.7501,359.1574
2024-08-01 11:37:27.474,0.1554,1.1814,0.1470,12.6758,268.7610,359.1681
2024-08-01 11:37:27.488,0.1554,1.1813,0.1470,12.6951,268.7677,359.1694
2024-08-01 11:37:27.501,0.1554,1.1813,0.1470,12.7040,268.7688,359.1613
2024-08-01 11:37:27.515,0.1554,1.1813,0.1470,12.7049,268.7706,359.1573
2024-08-01 11:37:27.529,0.1554,1.1813,0.1470,12.7039,268.7749,359.1531
2024-08-01 11:37:27.543,0.1554,1.1813,0.1470,12.7026,268.7646,359.1456
2024-08-01 11:37:27.557,0.1553,1.1813,0.1470,12.7018,268.7622,359.1410
2024-08-01 11:37:27.571,0.1553,1.1813,0.1469,12.7009,268.7632,359.1406
2024-08-01 11:37:27.585,0.1553,1.1813,0.1469,12.7021,268.7608,359.1278
2024-08-01 11:37:27.599,0.1553,1.1813,0.1469,12.7063,268.7682,359.1274
2024-08-01 11:37:27.613,0.1553,1.1813,0.1469,12.7105,268.7750,359.1349
2024-08-01 11:37:27.627,0.1553,1.1813,0.1469,12.7102,268.7847,359.1489
2024-08-01 11:37:27.641,0.1553,1.1813,0.1469,12.7169,268.7872,359.1606
2024-08-01 11:37:27.655,0.1553,1.1813,0.1468,12.7227,268.7924,359.1736
2024-08-01 11:37:27.669,0.1553,1.1813,0.1468,12.7342,268.7885,359.1802
2024-08-01 11:37:27.682,0.1553,1.1813,0.1468,12.7349,268.7801,359.1821
2024-08-01 11:37:27.696,0.1553,1.1813,0.1467,12.7281,268.7675,359.1837
2024-08-01 11:37:27.710,0.1552,1.1813,0.1467,12.7299,268.7491,359.1839
2024-08-01 11:37:27.724,0.1552,1.1813,0.1466,12.7277,268.7352,359.1848
2024-08-01 11:37:27.738,0.1552,1.1813,0.1466,12.7261,268.7215,359.1857
2024-08-01 11:37:27.752,0.1552,1.1813,0.1466,12.7312,268.7180,359.1889
2024-08-01 11:37:27.766,0.1553,1.1813,0.1466,12.7410,268.7130,359.1943
2024-08-01 11:37:27.780,0.1553,1.1813,0.1465,12.7430,268.7178,359.1968
2024-08-01 11:37:27.794,0.1553,1.1813,0.1465,12.7361,268.7180,359.2133
2024-08-01 11:37:27.808,0.1553,1.1813,0.1465,12.7314,268.7275,359.2185
2024-08-01 11:37:27.821,0.1552,1.1813,0.1465,12.7258,268.7424,359.2335
2024-08-01 11:37:27.836,0.1552,1.1813,0.1465,12.7281,268.7435,359.2397
2024-08-01 11:37:27.849,0.1552,1.1813,0.1465,12.7289,268.7422,359.2482
2024-08-01 11:37:27.863,0.1552,1.1813,0.1465,12.7305,268.7441,359.2513
2024-08-01 11:37:27.877,0.1553,1.1813,0.1465,12.7300,268.7420,359.2616
2024-08-01 11:37:27.891,0.1552,1.1813,0.1465,12.7356,268.7366,359.2602
2024-08-01 11:37:27.905,0.1552,1.1813,0.1465,12.7288,268.7368,359.2299
2024-08-01 11:37:27.919,0.1552,1.1813,0.1465,12.7282,268.7350,359.2018
2024-08-01 11:37:27.933,0.1552,1.1813,0.1465,12.7346,268.7375,359.1957
2024-08-01 11:37:27.947,0.1552,1.1813,0.1465,12.7413,268.7460,359.2015
2024-08-01 11:37:27.961,0.1553,1.1813,0.1466,12.7609,268.7538,359.2036
2024-08-01 11:37:27.974,0.1553,1.1813,0.1466,12.7727,268.7694,359.2038
2024-08-01 11:37:27.988,0.1553,1.1813,0.1466,12.7805,268.7833,359.1975
2024-08-01 11:37:28.002,0.1553,1.1813,0.1466,12.7781,268.8006,359.1936
2024-08-01 11:37:28.016,0.1553,1.1813,0.1467,12.7614,268.8094,359.1966
2024-08-01 11:37:28.030,0.1553,1.1813,0.1467,12.7493,268.8199,359.1950
2024-08-01 11:37:28.044,0.1554,1.1814,0.1467,12.7366,268.8239,359.2017
2024-08-01 11:37:28.058,0.1554,1.1814,0.1467,12.7234,268.8246,359.2062
2024-08-01 11:37:28.072,0.1555,1.1814,0.1467,12.7190,268.8212,359.2001
2024-08-01 11:37:28.085,0.1555,1.1814,0.1467,12.7166,268.8188,359.1887
2024-08-01 11:37:28.100,0.1556,1.1814,0.1467,12.7158,268.8073,359.1789
2024-08-01 11:37:28.114,0.1556,1.1814,0.1467,12.7145,268.8046,359.1700
2024-08-01 11:37:28.128,0.1557,1.1815,0.1467,12.7057,268.8071,359.1708
2024-08-01 11:37:28.141,0.1557,1.1815,0.1467,12.7085,268.8143,359.1854
2024-08-01 11:37:28.155,0.1558,1.1815,0.1467,12.6990,268.8169,359.1942
2024-08-01 11:37:28.170,0.1558,1.1816,0.1467,12.6860,268.8311,359.1818
2024-08-01 11:37:28.183,0.1559,1.1816,0.1467,12.6785,268.8377,359.1744
2024-08-01 11:37:28.197,0.1559,1.1816,0.1468,12.6848,268.8489,359.1727
2024-08-01 11:37:28.211,0.1559,1.1816,0.1468,12.7001,268.8564,359.1691
2024-08-01 11:37:28.224,0.1560,1.1815,0.1468,12.7243,268.8590,359.1753
2024-08-01 11:37:28.239,0.1560,1.1815,0.1468,12.7613,268.8613,359.1765
2024-08-01 11:37:28.253,0.1560,1.1814,0.1468,12.7837,268.8563,359.1772
2024-08-01 11:37:28.266,0.1561,1.1814,0.1468,12.7999,268.8563,359.1736
2024-08-01 11:37:28.281,0.1561,1.1814,0.1468,12.8001,268.8576,359.1689
2024-08-01 11:37:28.295,0.1560,1.1814,0.1468,12.7935,268.8503,359.1702
2024-08-01 11:37:28.309,0.1560,1.1814,0.1467,12.7829,268.8498,359.1668
2024-08-01 11:37:28.322,0.1560,1.1815,0.1467,12.7754,268.8456,359.1662
2024-08-01 11:37:28.336,0.1560,1.1815,0.1467,12.7626,268.8545,359.1693
2024-08-01 11:37:28.350,0.1560,1.1815,0.1467,12.7604,268.8632,359.1619
2024-08-01 11:37:28.364,0.1561,1.1815,0.1467,12.7625,268.8643,359.1555
2024-08-01 11:37:28.378,0.1561,1.1815,0.1466,12.7637,268.8727,359.1544
2024-08-01 11:37:28.392,0.1561,1.1815,0.1466,12.7651,268.8815,359.1578
2024-08-01 11:37:28.406,0.1561,1.1816,0.1466,12.7530,268.8828,359.1722
2024-08-01 11:37:28.420,0.1561,1.1816,0.1465,12.7440,268.8828,359.1870
2024-08-01 11:37:28.434,0.1562,1.1816,0.1465,12.7373,268.8760,359.1971
2024-08-01 11:37:28.448,0.1562,1.1817,0.1464,12.7258,268.8669,359.2062
2024-08-01 11:37:28.461,0.1563,1.1817,0.1464,12.7238,268.8531,359.2090
2024-08-01 11:37:28.475,0.1563,1.1817,0.1464,12.7330,268.8322,359.2101
2024-08-01 11:37:28.489,0.1564,1.1817,0.1463,12.7395,268.8110,359.2090
2024-08-01 11:37:28.503,0.1565,1.1818,0.1462,12.7509,268.7913,359.2170
2024-08-01 11:37:28.517,0.1565,1.1818,0.1462,12.7668,268.7725,359.2260
2024-08-01 11:37:28.531,0.1566,1.1817,0.1461,12.7884,268.7637,359.2236
2024-08-01 11:37:28.545,0.1567,1.1817,0.1461,12.7911,268.7472,359.2340
2024-08-01 11:37:28.559,0.1568,1.1818,0.1460,12.7850,268.7481,359.2482
2024-08-01 11:37:28.573,0.1568,1.1818,0.1460,12.7783,268.7401,359.2604
2024-08-01 11:37:28.586,0.1569,1.1819,0.1460,12.7668,268.7398,359.2660
2024-08-01 11:37:28.601,0.1569,1.1819,0.1459,12.7570,268.7449,359.2805
2024-08-01 11:37:28.614,0.1570,1.1819,0.1459,12.7442,268.7459,359.2848
2024-08-01 11:37:28.628,0.1571,1.1820,0.1459,12.7323,268.7407,359.3033
2024-08-01 11:37:28.642,0.1571,1.1820,0.1459,12.7059,268.7370,359.3210
2024-08-01 11:37:28.656,0.1572,1.1820,0.1458,12.6907,268.7226,359.3409
2024-08-01 11:37:28.670,0.1573,1.1821,0.1458,12.6591,268.7365,359.3476
2024-08-01 11:37:28.684,0.1574,1.1822,0.1458,12.6405,268.7287,359.3321
2024-08-01 11:37:28.698,0.1575,1.1823,0.1458,12.6326,268.7125,359.3109
2024-08-01 11:37:28.712,0.1577,1.1824,0.1458,12.6077,268.7080,359.3137
2024-08-01 11:37:28.726,0.1578,1.1825,0.1458,12.6029,268.7045,359.3208
2024-08-01 11:37:28.740,0.1580,1.1826,0.1458,12.6019,268.6945,359.3217
2024-08-01 11:37:28.754,0.1582,1.1827,0.1458,12.5821,268.6839,359.3288
2024-08-01 11:37:28.768,0.1584,1.1828,0.1458,12.5509,268.6790,359.3355
2024-08-01 11:37:28.781,0.1586,1.1829,0.1458,12.5020,268.6694,359.3318
2024-08-01 11:37:28.796,0.1588,1.1831,0.1457,12.4691,268.6495,359.3311
2024-08-01 11:37:28.810,0.1590,1.1832,0.1457,12.4228,268.6325,359.3238
2024-08-01 11:37:28.823,0.1593,1.1834,0.1457,12.3823,268.6154,359.3219
2024-08-01 11:37:28.837,0.1596,1.1835,0.1457,12.3418,268.5847,359.3196
2024-08-01 11:37:28.851,0.1598,1.1837,0.1456,12.3024,268.5484,359.3208
2024-08-01 11:37:28.865,0.1601,1.1839,0.1456,12.2810,268.5215,359.2896
2024-08-01 11:37:28.879,0.1604,1.1840,0.1455,12.2629,268.4970,359.2722
2024-08-01 11:37:28.893,0.1607,1.1842,0.1455,12.2319,268.4723,359.2391
2024-08-01 11:37:28.907,0.1611,1.1844,0.1454,12.2025,268.4453,359.2209
2024-08-01 11:37:28.921,0.1615,1.1846,0.1454,12.1890,268.4165,359.2061
2024-08-01 11:37:28.935,0.1618,1.1848,0.1453,12.1519,268.3886,359.1939
2024-08-01 11:37:28.949,0.1622,1.1850,0.1452,12.1128,268.3636,359.1549
2024-08-01 11:37:28.962,0.1626,1.1853,0.1452,12.0482,268.3385,359.1433
2024-08-01 11:37:28.976,0.1629,1.1855,0.1451,11.9705,268.3459,359.1306
2024-08-01 11:37:28.990,0.1633,1.1858,0.1451,11.9230,268.3518,359.1313
2024-08-01 11:37:29.004,0.1637,1.1861,0.1450,11.8765,268.3536,359.1261
2024-08-01 11:37:29.018,0.1641,1.1863,0.1450,11.8343,268.3450,359.1176
2024-08-01 11:37:29.032,0.1645,1.1865,0.1449,11.8203,268.3376,359.1033
2024-08-01 11:37:29.045,0.1649,1.1867,0.1448,11.7975,268.3144,359.0944
2024-08-01 11:37:29.059,0.1653,1.1869,0.1448,11.7742,268.3145,359.0705
2024-08-01 11:37:29.073,0.1657,1.1871,0.1447,11.7594,268.2908,359.0517
2024-08-01 11:37:29.087,0.1660,1.1873,0.1446,11.7377,268.2758,359.0299
2024-08-01 11:37:29.101,0.1664,1.1876,0.1445,11.7063,268.2571,358.9958
2024-08-01 11:37:29.115,0.1668,1.1878,0.1444,11.6778,268.2313,358.9618
2024-08-01 11:37:29.129,0.1671,1.1879,0.1444,11.6561,268.1991,358.9458
2024-08-01 11:37:29.143,0.1676,1.1882,0.1442,11.6452,268.1263,358.9140
2024-08-01 11:37:29.157,0.1680,1.1884,0.1441,11.6384,268.0472,358.9025
2024-08-01 11:37:29.171,0.1684,1.1885,0.1441,11.6198,267.9841,358.8741
2024-08-01 11:37:29.184,0.1688,1.1888,0.1440,11.6043,267.9175,358.8712
2024-08-01 11:37:29.199,0.1692,1.1890,0.1439,11.5577,267.8651,358.8567
2024-08-01 11:37:29.213,0.1696,1.1892,0.1438,11.5095,267.8185,358.8538
2024-08-01 11:37:29.226,0.1700,1.1894,0.1438,11.4892,267.7693,358.8745
2024-08-01 11:37:29.240,0.1704,1.1895,0.1437,11.4741,267.7319,358.8975
2024-08-01 11:37:29.254,0.1707,1.1896,0.1437,11.4857,267.6989,358.8802
2024-08-01 11:37:29.268,0.1711,1.1897,0.1437,11.5109,267.6656,358.8713
2024-08-01 11:37:29.282,0.1715,1.1898,0.1437,11.5438,267.6685,358.8432
2024-08-01 11:37:29.296,0.1719,1.1899,0.1437,11.5668,267.6641,358.8120
2024-08-01 11:37:29.310,0.1722,1.1899,0.1437,11.5844,267.6812,358.7879
2024-08-01 11:37:29.323,0.1725,1.1900,0.1437,11.5907,267.7087,358.7457
2024-08-01 11:37:29.337,0.1729,1.1901,0.1437,11.6061,267.7333,358.7187
2024-08-01 11:37:29.351,0.1732,1.1901,0.1437,11.6215,267.7652,358.6974
2024-08-01 11:37:29.365,0.1734,1.1902,0.1437,11.6440,267.7931,358.6686
2024-08-01 11:37:29.379,0.1737,1.1902,0.1437,11.6727,267.7974,358.6375
2024-08-01 11:37:29.393,0.1740,1.1902,0.1437,11.7289,267.7975,358.6402
2024-08-01 11:37:29.407,0.1742,1.1901,0.1437,11.7620,267.7811,358.6150
2024-08-01 11:37:29.421,0.1744,1.1901,0.1437,11.7547,267.7599,358.5787
2024-08-01 11:37:29.435,0.1745,1.1902,0.1437,11.7118,267.7272,358.5298
2024-08-01 11:37:29.449,0.1746,1.1902,0.1436,11.6290,267.6933,358.4781
2024-08-01 11:37:29.463,0.1747,1.1903,0.1436,11.5525,267.6711,358.4186
2024-08-01 11:37:29.477,0.1746,1.1904,0.1435,11.4730,267.6568,358.3909
2024-08-01 11:37:29.491,0.1745,1.1904,0.1435,11.3792,267.7028,358.3373
2024-08-01 11:37:29.504,0.1745,1.1904,0.1434,11.3212,267.7798,358.3100
2024-08-01 11:37:29.519,0.1744,1.1904,0.1434,11.2694,267.8630,358.2804
2024-08-01 11:37:29.533,0.1743,1.1903,0.1433,11.2681,267.9658,358.2538
2024-08-01 11:37:29.546,0.1741,1.1902,0.1431,11.3116,268.0840,358.2436
2024-08-01 11:37:29.560,0.1740,1.1900,0.1429,11.3885,268.1826,358.2487
2024-08-01 11:37:29.574,0.1739,1.1898,0.1427,11.4643,268.2516,358.2857
2024-08-01 11:37:29.588,0.1738,1.1896,0.1423,11.5442,268.3040,358.3297
2024-08-01 11:37:29.602,0.1737,1.1894,0.1420,11.6059,268.3188,358.3815
2024-08-01 11:37:29.616,0.1736,1.1892,0.1417,11.6870,268.2981,358.4466
2024-08-01 11:37:29.630,0.1734,1.1890,0.1412,11.7855,268.2603,358.5249
2024-08-01 11:37:29.644,0.1733,1.1887,0.1408,11.8860,268.1762,358.5977
2024-08-01 11:37:29.658,0.1732,1.1885,0.1404,11.9709,268.0832,358.6666
2024-08-01 11:37:29.672,0.1731,1.1883,0.1400,12.0476,267.9811,358.7295
2024-08-01 11:37:29.686,0.1731,1.1881,0.1396,12.0785,267.9044,358.7853
2024-08-01 11:37:29.699,0.1729,1.1879,0.1392,12.1213,267.8441,358.8027
2024-08-01 11:37:29.713,0.1728,1.1878,0.1388,12.1773,267.8051,358.8119
2024-08-01 11:37:29.727,0.1726,1.1876,0.1384,12.2110,267.7870,358.8186
2024-08-01 11:37:29.741,0.1725,1.1874,0.1381,12.2397,267.7822,358.8561
2024-08-01 11:37:29.755,0.1724,1.1874,0.1378,12.2472,267.7894,358.9171
2024-08-01 11:37:29.769,0.1722,1.1873,0.1376,12.2315,267.8441,358.9760
2024-08-01 11:37:29.783,0.1718,1.1873,0.1373,12.1904,267.9033,359.0147
2024-08-01 11:37:29.797,0.1713,1.1872,0.1371,12.1555,267.9640,359.0315
2024-08-01 11:37:29.811,0.1709,1.1872,0.1369,12.1149,268.0103,359.0353
2024-08-01 11:37:29.824,0.1704,1.1871,0.1366,12.0933,268.0370,359.0215
2024-08-01 11:37:29.839,0.1699,1.1871,0.1364,12.0781,268.0421,359.0226
2024-08-01 11:37:29.852,0.1693,1.1871,0.1362,12.0720,268.0338,359.0310
2024-08-01 11:37:29.866,0.1685,1.1871,0.1359,12.0482,267.9937,359.0285
2024-08-01 11:37:29.880,0.1677,1.1870,0.1357,12.0295,267.9258,359.0282
2024-08-01 11:37:29.894,0.1670,1.1870,0.1355,12.0503,267.8371,359.0211
2024-08-01 11:37:29.908,0.1663,1.1870,0.1352,12.1299,267.7235,358.9491
2024-08-01 11:37:29.922,0.1657,1.1868,0.1350,12.1993,267.6008,358.8718
2024-08-01 11:37:29.936,0.1650,1.1865,0.1348,12.2966,267.4624,358.8653
2024-08-01 11:37:29.950,0.1643,1.1863,0.1347,12.3869,267.3284,358.9061
2024-08-01 11:37:29.964,0.1636,1.1861,0.1346,12.4681,267.1781,358.9532
2024-08-01 11:37:29.978,0.1630,1.1859,0.1344,12.5388,267.0579,359.0015
2024-08-01 11:37:29.992,0.1624,1.1857,0.1344,12.5874,266.9360,359.0156
2024-08-01 11:37:30.005,0.1618,1.1855,0.1344,12.6256,266.8434,359.0338
2024-08-01 11:37:30.019,0.1611,1.1852,0.1344,12.6447,266.7802,359.0403
2024-08-01 11:37:30.033,0.1604,1.1849,0.1344,12.6627,266.7332,359.0507
2024-08-01 11:37:30.047,0.1597,1.1847,0.1345,12.6920,266.6938,359.0271
2024-08-01 11:37:30.061,0.1590,1.1844,0.1345,12.7400,266.6700,358.9869
2024-08-01 11:37:30.075,0.1584,1.1842,0.1346,12.8020,266.6603,358.9532
2024-08-01 11:37:30.089,0.1577,1.1840,0.1347,12.9199,266.6635,358.9273
2024-08-01 11:37:30.103,0.1570,1.1837,0.1349,13.0455,266.6774,358.8984
2024-08-01 11:37:30.117,0.1563,1.1833,0.1350,13.2073,266.6956,358.9110
2024-08-01 11:37:30.131,0.1556,1.1830,0.1351,13.3689,266.7171,358.9161
2024-08-01 11:37:30.144,0.1550,1.1827,0.1353,13.5552,266.7291,358.9402
2024-08-01 11:37:30.159,0.1545,1.1824,0.1354,13.7156,266.7426,358.9600
2024-08-01 11:37:30.173,0.1539,1.1821,0.1355,13.8477,266.7391,358.9564
2024-08-01 11:37:30.186,0.1534,1.1819,0.1357,13.9650,266.7161,358.9485
2024-08-01 11:37:30.200,0.1528,1.1816,0.1358,14.0617,266.6790,358.9562
2024-08-01 11:37:30.214,0.1524,1.1813,0.1359,14.1573,266.6440,358.9483
2024-08-01 11:37:30.228,0.1520,1.1811,0.1360,14.2442,266.5919,358.9323
2024-08-01 11:37:30.242,0.1516,1.1809,0.1361,14.3050,266.5595,358.9311
2024-08-01 11:37:30.256,0.1512,1.1808,0.1362,14.3437,266.5376,358.9174
2024-08-01 11:37:30.270,0.1508,1.1807,0.1363,14.3708,266.5338,358.9171
2024-08-01 11:37:30.283,0.1505,1.1805,0.1364,14.4027,266.5534,358.9211
2024-08-01 11:37:30.297,0.1501,1.1804,0.1365,14.4447,266.5835,358.9507
2024-08-01 11:37:30.312,0.1497,1.1804,0.1366,14.4822,266.6216,358.9925
2024-08-01 11:37:30.325,0.1494,1.1803,0.1367,14.5181,266.6621,359.0353
2024-08-01 11:37:30.339,0.1491,1.1803,0.1368,14.5644,266.6993,359.0740
2024-08-01 11:37:30.353,0.1489,1.1802,0.1369,14.5989,266.7352,359.1051
2024-08-01 11:37:30.367,0.1487,1.1801,0.1370,14.6395,266.7659,359.1330
2024-08-01 11:37:30.381,0.1484,1.1800,0.1371,14.6702,266.7924,359.1541
2024-08-01 11:37:30.395,0.1483,1.1799,0.1372,14.6965,266.8106,359.1718
2024-08-01 11:37:30.409,0.1481,1.1798,0.1372,14.7325,266.8273,359.2033
2024-08-01 11:37:30.422,0.1480,1.1797,0.1373,14.7519,266.8380,359.2232
2024-08-01 11:37:30.436,0.1479,1.1796,0.1374,14.7863,266.8501,359.2350
2024-08-01 11:37:30.450,0.1479,1.1795,0.1374,14.8149,266.8609,359.2434
2024-08-01 11:37:30.464,0.1478,1.1795,0.1374,14.8382,266.8766,359.2573
2024-08-01 11:37:30.478,0.1478,1.1795,0.1375,14.8637,266.8835,359.2831
2024-08-01 11:37:30.492,0.1477,1.1794,0.1375,14.8901,266.9009,359.3121
2024-08-01 11:37:30.506,0.1478,1.1794,0.1375,14.9100,266.9133,359.3322
2024-08-01 11:37:30.520,0.1478,1.1794,0.1375,14.9347,266.9255,359.3503
2024-08-01 11:37:30.534,0.1478,1.1793,0.1375,14.9523,266.9172,359.3506
2024-08-01 11:37:30.548,0.1477,1.1793,0.1374,14.9717,266.9263,359.3584
2024-08-01 11:37:30.562,0.1476,1.1793,0.1374,14.9812,266.9192,359.3758
2024-08-01 11:37:30.576,0.1476,1.1793,0.1373,14.9866,266.9107,359.3826
2024-08-01 11:37:30.590,0.1476,1.1792,0.1373,15.0116,266.8929,359.3881
2024-08-01 11:37:30.603,0.1476,1.1792,0.1372,15.0262,266.8791,359.3981
